track_id,album_id,album_title,artist_id,artist_name,track_date_recorded,track_genres,track_interest,track_number,track_title,artist_nacionality,track_price
16723,3811,Numerology,4619,Residuum,,Dance,1697,20,Papa Leone (Numerology version),Japonês,0.83
16724,3812,Wasted?,4104,Cobson,,Singer-Songwriter,4061,1,Intro,Brasileiro,1.25
16725,3812,Wasted?,4104,Cobson,,Singer-Songwriter,3149,2,Kidding,Mexicano,1.38
16726,3812,Wasted?,4104,Cobson,,Singer-Songwriter,2287,3,The man who knows,Canadiano,1.07
16727,3812,Wasted?,4104,Cobson,,Singer-Songwriter,3861,4,Swingy song,Espanhol,0.74
16728,3812,Wasted?,4104,Cobson,,Singer-Songwriter,3014,5,Road,Brasileiro,0.89
16729,3812,Wasted?,4104,Cobson,,Singer-Songwriter,2061,6,Bobby,Chinês,0.99
16730,3813,Noises in my head,4620,Rod,,Indie-Rock,849,1,Come Back (and stop those rainy days),Japonês,1.31
16731,3813,Noises in my head,4620,Rod,,Indie-Rock,1157,2,The River Of The Dream,Japonês,0.97
16732,3813,Noises in my head,4620,Rod,,Indie-Rock,1063,3,Tempest In My Head,Português,0.95
16733,3813,Noises in my head,4620,Rod,,Indie-Rock,1973,4,Inner Guitars,Americano,1.19
16734,3813,Noises in my head,4620,Rod,,Indie-Rock,1018,5,Inner Rhythm,Japonês,0.72
16735,3813,Noises in my head,4620,Rod,,Indie-Rock,1277,6,Time,Inglês,1.24
16736,3813,Noises in my head,4620,Rod,,Indie-Rock,751,7,Sursaut,Americano,1.27
16737,3813,Noises in my head,4620,Rod,,Indie-Rock,925,8,Inner Voices,Indiano,1.35
16738,3814,Alone,3209,Happy Elf,,Dance,3828,1,Alone,Australiano,0.78
16739,3814,Alone,3209,Happy Elf,,Dance,3561,2,Turning around,Alemão,0.9
16740,3814,Alone,3209,Happy Elf,,Dance,3554,3,You foxy lady,Francês,1.37
16741,3814,Alone,3209,Happy Elf,,Dance,3740,4,Cant make it,Russo,1.18
16742,3814,Alone,3209,Happy Elf,,Dance,5429,5,My Monkey,Italiano,1.03
16743,3815,Salam,4621,Salam,,African,7383,1,Laare,Indiano,0.95
16744,3815,Salam,4621,Salam,,African,6801,2,Drogue,Francês,1.33
16745,3815,Salam,4621,Salam,,African,8373,3,Tara,Mexicano,1.38
16746,3815,Salam,4621,Salam,,African,10960,4,Allhou,Australiano,1.0
16747,3815,Salam,4621,Salam,,African,9463,5,Kairo,Português,0.95
16748,3816,Sputnik in love: the remixes,1790,"Roy ""Chicky"" Arad",,Synth Pop,949,1,Sputnik In Love,Indiano,1.27
16749,3816,Sputnik in love: the remixes,4623,Mule Driver,,Synth Pop,1137,2,Sputnik In Doubt,Indiano,1.37
16750,3816,Sputnik in love: the remixes,4624,101 Player Feat. Sillypoo,,Synth Pop,3091,3,Shtutnik In Love,Americano,1.19
16751,3816,Sputnik in love: the remixes,1790,"Roy ""Chicky"" Arad",,Synth Pop,1709,0,Sputnik In Love Karaoke Version,Mexicano,0.82
16752,3816,Sputnik in love: the remixes,1790,"Roy ""Chicky"" Arad",,Synth Pop,1052,5,Sputnik In Love [Digital_Me remix],Francês,0.71
16753,3817,Teleopsis belzebuth,4389,Zloty Dawai,,Improv,1939,1,Hydrofugarious spasm,Mexicano,0.75
16754,3817,Teleopsis belzebuth,4389,Zloty Dawai,,Improv,814,2,Wildbret,Indiano,0.72
16755,3817,Teleopsis belzebuth,4389,Zloty Dawai,,Improv,1620,3,Squid in the mouth,Japonês,0.71
16756,3817,Teleopsis belzebuth,4389,Zloty Dawai,,Improv,929,4,Hyperion,Espanhol,1.28
16757,3817,Teleopsis belzebuth,4389,Zloty Dawai,,Improv,676,5,Teleopsis belzebuth,Italiano,0.73
16758,3817,Teleopsis belzebuth,4389,Zloty Dawai,,Improv,915,6,The jar of tang,Francês,0.98
16759,3818,Eating A Dead Planet,4626,Light Echoes,,Lo-Fi,995,1,The Sky,Italiano,1.06
16760,3818,Eating A Dead Planet,4626,Light Echoes,,Lo-Fi,594,2,John's son,Canadiano,1.01
16761,3818,Eating A Dead Planet,4626,Light Echoes,,Lo-Fi,1023,3,Broken Window Love,Mexicano,0.84
16762,3818,Eating A Dead Planet,4626,Light Echoes,,Lo-Fi,1193,4,Cold Soup,Canadiano,1.26
16763,3818,Eating A Dead Planet,4626,Light Echoes,,Lo-Fi,993,5,Ten,Chinês,1.09
16764,3818,Eating A Dead Planet,4626,Light Echoes,,Lo-Fi,758,6,Ghosts,Inglês,1.23
16765,3818,Eating A Dead Planet,4626,Light Echoes,,Lo-Fi,1958,7,Similar Ghosts,Indiano,0.81
16766,3818,Eating A Dead Planet,4626,Light Echoes,,Lo-Fi,1218,8,Planets,Espanhol,1.2
16767,3818,Eating A Dead Planet,4626,Light Echoes,,Lo-Fi,854,9,What do you want to record?,Português,0.85
16769,3818,Eating A Dead Planet,4626,Light Echoes,,Lo-Fi,937,11,Eighteen,Chinês,0.76
16770,3818,Eating A Dead Planet,4626,Light Echoes,,Lo-Fi,1098,12,Consuming Old Words,Mexicano,1.34
16771,3818,Eating A Dead Planet,4626,Light Echoes,,Lo-Fi,1714,13,Outro,Chinês,1.19
16772,3818,Eating A Dead Planet,4626,Light Echoes,,Lo-Fi,1755,14,Blue Mountain,Inglês,1.12
16773,3819,Shake That Little Foot,4629,Shake That Little Foot,,Celtic,45845,2,Bill Cheathum,Russo,1.18
16774,3819,Shake That Little Foot,4629,Shake That Little Foot,,Celtic,14805,3,Bonaparte Crossing the Rhine,Japonês,0.8
16775,3819,Shake That Little Foot,4629,Shake That Little Foot,,Celtic,16821,4,Bonaparte's Retreat,Brasileiro,1.25
16776,3819,Shake That Little Foot,4629,Shake That Little Foot,,Celtic,14834,10,Dennis Murphy's Polka,Russo,0.9
16777,3819,Shake That Little Foot,4629,Shake That Little Foot,,Celtic,16958,9,Flop Eared Mule,Inglês,1.37
16779,3819,Shake That Little Foot,4629,Shake That Little Foot,,Celtic,15666,7,The Lark in the Clear Air,Brasileiro,0.96
16780,3819,Shake That Little Foot,4629,Shake That Little Foot,,Celtic,21415,6,Over the Waterfall,Russo,1.3
16781,3819,Shake That Little Foot,4629,Shake That Little Foot,,Celtic,20939,1,Pretty Little Dog,Inglês,1.3
16782,3819,Shake That Little Foot,4629,Shake That Little Foot,,Celtic,18029,11,Sally Ann,Português,1.4
16783,3819,Shake That Little Foot,4629,Shake That Little Foot,,Celtic,27768,5,Scotland the Brave,Indiano,0.74
16784,3819,Shake That Little Foot,4629,Shake That Little Foot,,Celtic,21796,12,Shady Grove,Alemão,1.27
16785,3819,Shake That Little Foot,4629,Shake That Little Foot,,Celtic,44335,13,Turkey in the Straw,Americano,0.99
16786,3819,Shake That Little Foot,4629,Shake That Little Foot,,Celtic,23646,14,Waterbound,Alemão,1.02
16787,3819,Shake That Little Foot,4629,Shake That Little Foot,,Celtic,19843,15,West Fork Gals,Português,0.92
16788,3819,Shake That Little Foot,4629,Shake That Little Foot,,Celtic,35323,16,Western Country,Inglês,1.27
16789,3820,Volare possum,4183,Klaz*,,Ambient,910,1,Somnia volare non possunt,Americano,0.95
16790,3820,Volare possum,4183,Klaz*,,Ambient,2703,2,Egg (piano version),Australiano,1.29
16791,3820,Volare possum,4183,Klaz*,,Ambient,858,3,L'adova jaskyna,Francês,1.02
16792,3820,Volare possum,4183,Klaz*,,Ambient,994,4,Fuga praeter sideres,Mexicano,1.23
16793,3820,Volare possum,4183,Klaz*,,Ambient,1096,5,Grisklo te pranxa,Brasileiro,1.14
16794,3818,Eating A Dead Planet,4626,Light Echoes,,Lo-Fi,872,10,Something For You,Brasileiro,1.2
16798,3821,Output from the past,3209,Happy Elf,,Dance,2356,1,Jerusalem,Português,1.07
16799,3821,Output from the past,3209,Happy Elf,,Dance,2091,2,Slowshowinoslo,Australiano,0.99
16800,3821,Output from the past,3209,Happy Elf,,Dance,4021,3,We can work it out,Russo,0.81
16801,3821,Output from the past,3209,Happy Elf,,Dance,2262,4,Ulanbator,Australiano,1.11
16802,3821,Output from the past,3209,Happy Elf,,Dance,2897,5,I love you (dub version),Japonês,1.27
16803,3821,Output from the past,3209,Happy Elf,,Dance,2723,6,So blue,Português,1.31
16804,3821,Output from the past,3209,Happy Elf,,Dance,3393,7,It's for you,Russo,1.15
16805,3821,Output from the past,3209,Happy Elf,,Dance,2080,8,But sometimes,Alemão,0.94
16806,3821,Output from the past,3209,Happy Elf,,Dance,2854,9,Perfect guy,Inglês,1.33
16807,3821,Output from the past,3209,Happy Elf,,Dance,4350,10,Fly,Americano,0.97
16808,3821,Output from the past,3209,Happy Elf,,Dance,3539,11,Don't make love in Paris,Francês,0.77
16809,3822,Ready, Go!,4631,Player Two,,Chip Music,300,5,Crowell,Alemão,1.03
16810,3822,Ready, Go!,4631,Player Two,,Chip Music,2923,1,Keep Sit Real,Italiano,1.2
16811,3822,Ready, Go!,4631,Player Two,,Chip Music,360,2,Stage 2,Português,1.28
16812,3822,Ready, Go!,4631,Player Two,,Chip Music,364,3,Stalingrad A Go-Go,Mexicano,1.01
16813,3822,Ready, Go!,4631,Player Two,,Chip Music,317,4,Thought Patterns,Americano,0.93
16814,3822,Ready, Go!,4631,Player Two,,Chip Music,366,6,Whatever Happened to Us?,Brasileiro,0.74
16819,3823,The New Pharaos,4632,Pharaos,,Surf,18461,1,Mission Bucharest,Brasileiro,1.31
16820,3823,The New Pharaos,4632,Pharaos,,Surf,14990,2,Investigation,Brasileiro,0.82
16821,3823,The New Pharaos,4632,Pharaos,,Surf,34950,3,The Pharaos' Theme,Italiano,1.06
16822,3823,The New Pharaos,4632,Pharaos,,Surf,22889,4,Warzaw Express,Indiano,1.19
16823,3824,Tender Pecking,4633,Owltree,,Trip-Hop,996,1,Head Swirlin',Chinês,0.92
16824,3824,Tender Pecking,4633,Owltree,,Trip-Hop,1098,2,My Brown Tree,Francês,0.78
16825,3824,Tender Pecking,4633,Owltree,,Trip-Hop,985,3,Daylight is Not for Owls,Russo,0.9
16826,3824,Tender Pecking,4633,Owltree,,Trip-Hop,814,4,The Owls Are Not What They Eat,Francês,1.0
16827,3824,Tender Pecking,4633,Owltree,,Trip-Hop,3051,5,A Small Rodent for Breakfast Makes Owlie Happy,Indiano,1.38
16828,3824,Tender Pecking,4633,Owltree,,Trip-Hop,1051,6,Sudden Dusk,Francês,1.12
16829,3824,Tender Pecking,4633,Owltree,,Trip-Hop,1157,7,June Slowness,Espanhol,1.13
16830,3825,Unseen Forces,3479,Sagan,,Space-Rock,1085,4,"A. Villa, ""How High, "" Stairway to Stardom (1980?).",Americano,1.26
16831,3825,Unseen Forces,3479,Sagan,,Space-Rock,5325,11,"""It's like we're deluded by nature""",Português,1.02
16832,3825,Unseen Forces,3479,Sagan,,Space-Rock,861,8,Fixed Ayes (Slight Return),Mexicano,1.3
16833,3825,Unseen Forces,3479,Sagan,,Space-Rock,1361,10,Closest Living Relations,Australiano,0.71
16834,3825,Unseen Forces,3479,Sagan,,Space-Rock,944,3,Fuguestate: Cosmic, brah...,Inglês,0.94
16835,3825,Unseen Forces,3479,Sagan,,Space-Rock,1651,9,FTL Dandelion Drive-by,Chinês,0.91
16836,3825,Unseen Forces,3479,Sagan,,Space-Rock,1249,1,Theme from 'Unseen Forces :: audio',Canadiano,1.11
16837,3825,Unseen Forces,3479,Sagan,,Space-Rock,1082,2,18, 000 BCE - Figurines of Vulva and Waterbird,Italiano,1.19
16838,3825,Unseen Forces,3479,Sagan,,Space-Rock,940,5,JabPunPlus (OnePlusTwo),Espanhol,1.33
16839,3825,Unseen Forces,3479,Sagan,,Space-Rock,1751,7,Eyes Fixed in Wonderment upon the End of the Cosmic Calendar,Americano,0.93
16840,3825,Unseen Forces,3479,Sagan,,Space-Rock,2319,12,Credits,Mexicano,1.08
16841,3825,Unseen Forces,3479,Sagan,,Space-Rock,1461,6,Rosetta Stoned,Chinês,1.29
16842,3826,Live on WFMU's Beastin' The Airwaves July 13 2009,4345,The Unholy Two,6/28/2009,Hardcore,155,7,Beruit 1983,Brasileiro,1.31
16843,3826,Live on WFMU's Beastin' The Airwaves July 13 2009,4345,The Unholy Two,6/28/2009,Hardcore,790,6,Surfin Bird,Indiano,1.27
16844,3826,Live on WFMU's Beastin' The Airwaves July 13 2009,4345,The Unholy Two,6/28/2009,Hardcore,238,5,Porkys,Mexicano,1.0
16845,3826,Live on WFMU's Beastin' The Airwaves July 13 2009,4345,The Unholy Two,6/28/2009,Hardcore,224,4,White Devil,Mexicano,0.92
16846,3826,Live on WFMU's Beastin' The Airwaves July 13 2009,4345,The Unholy Two,6/28/2009,Hardcore,226,3,Altamont 1969,Russo,1.14
16847,3826,Live on WFMU's Beastin' The Airwaves July 13 2009,4345,The Unholy Two,6/28/2009,Hardcore,248,2,Do the Horsecock,Russo,1.34
16848,3826,Live on WFMU's Beastin' The Airwaves July 13 2009,4345,The Unholy Two,6/28/2009,Hardcore,464,1,Political Song For Julian Casablancas to Sing,Brasileiro,0.89
16850,3828,Exact Change at ISSUE Project Room,1440,Loren MazzaCane Connors,,Experimental,1271,1,Blue Octave Notebooks,Australiano,1.2
16851,3829,Live at WFMU on Brian Turner's Show 7/14/09,4637,Total Abuse,,Hardcore,198,7,Mutt,Indiano,1.0
16852,3829,Live at WFMU on Brian Turner's Show 7/14/09,4637,Total Abuse,,Hardcore,234,1,I Can See in the Dark,Indiano,0.71
16853,3829,Live at WFMU on Brian Turner's Show 7/14/09,4637,Total Abuse,,Hardcore,273,2,Peace and Quiet,Chinês,0.71
16855,3829,Live at WFMU on Brian Turner's Show 7/14/09,4637,Total Abuse,,Hardcore,276,4,Discipline,Mexicano,1.32
16856,3829,Live at WFMU on Brian Turner's Show 7/14/09,4637,Total Abuse,,Hardcore,214,5,Fluid Exchange,Americano,1.01
16857,3829,Live at WFMU on Brian Turner's Show 7/14/09,4637,Total Abuse,,Hardcore,220,6,Pure,Francês,1.03
16858,3829,Live at WFMU on Brian Turner's Show 7/14/09,4637,Total Abuse,,Hardcore,344,3,Secrets,Francês,0.74
16860,3830,Exact Change at ISSUE Project Room,4639,Alan Licht,,Spoken,917,1,20 years of publishing chapbook,Inglês,1.25
16867,1563,Live at WFMU on Brian Turner's Show on 8/28/2007,324,To Live and Shave in L.A.,,Experimental,327,1,Options Denied,Japonês,0.9
16868,1563,Live at WFMU on Brian Turner's Show on 8/28/2007,324,To Live and Shave in L.A.,,Experimental,221,2,Full of Improbables,Italiano,0.73
16869,1563,Live at WFMU on Brian Turner's Show on 8/28/2007,324,To Live and Shave in L.A.,,Experimental,191,3,Poisoned Counterparts,Inglês,1.29
16870,1563,Live at WFMU on Brian Turner's Show on 8/28/2007,324,To Live and Shave in L.A.,,Experimental,221,4,Flattering Circles of Hell,Americano,1.31
16871,1563,Live at WFMU on Brian Turner's Show on 8/28/2007,324,To Live and Shave in L.A.,,Experimental,284,5,The Last, Least Loved,Português,1.07
16872,1563,Live at WFMU on Brian Turner's Show on 8/28/2007,324,To Live and Shave in L.A.,,Experimental,237,6,'Til Their Legs Gave Way,Espanhol,0.99
16873,1563,Live at WFMU on Brian Turner's Show on 8/28/2007,324,To Live and Shave in L.A.,,Experimental,410,7,If I Am the Rodent,Espanhol,1.31
16874,1563,Live at WFMU on Brian Turner's Show on 8/28/2007,324,To Live and Shave in L.A.,,Experimental,166,8,Three Fingers,Japonês,0.85
16875,1563,Live at WFMU on Brian Turner's Show on 8/28/2007,324,To Live and Shave in L.A.,,Experimental,200,9,I Found My Ruin Instead,Espanhol,1.21
16876,1563,Live at WFMU on Brian Turner's Show on 8/28/2007,324,To Live and Shave in L.A.,,Experimental,588,10,The Cortege,Espanhol,0.84
16878,3837,Wood Grain Sessions,4646,Pre,,Hip-Hop,3587,4,Angular Momentum,Chinês,0.98
16879,3837,Wood Grain Sessions,4646,Pre,,Hip-Hop,6396,8,Yesterday,Português,1.28
16880,3837,Wood Grain Sessions,4646,Pre,,Hip-Hop,3659,11,Lampion,Australiano,0.73
16890,3853,Das Menace: Unreleased / Rarities,1017,Dan Melchior und Das Menace,,Garage,368,0,Ups,Japonês,1.19
16891,3853,Das Menace: Unreleased / Rarities,1017,Dan Melchior und Das Menace,,Garage,568,0,Deep Fried Circuits,Australiano,1.12
16892,3853,Das Menace: Unreleased / Rarities,1017,Dan Melchior und Das Menace,,Garage,365,0,Green lightning dust,Americano,0.94
16893,3853,Das Menace: Unreleased / Rarities,1017,Dan Melchior und Das Menace,,Garage,409,0,Hyde park by night,Australiano,1.34
16894,3853,Das Menace: Unreleased / Rarities,1017,Dan Melchior und Das Menace,,Garage,517,0,Her Incredible shoes,Brasileiro,0.86
16895,3844,American Standard,4649,Matt Carlson,,Experimental Pop,942,2,American Standard,Espanhol,0.93
16896,3844,American Standard,4649,Matt Carlson,,Experimental Pop,846,1,Let's Move (in to the store),Australiano,1.19
16897,3845,Meatje/Instrumentaal dink,4408,D'r Sjaak,,Synth Pop,2026,1,Meatje,Chinês,0.74
16898,3845,Meatje/Instrumentaal dink,4408,D'r Sjaak,,Synth Pop,4321,2,Instrumentaal dink (Instrumental thing),Inglês,1.13
16899,3845,Meatje/Instrumentaal dink,4408,D'r Sjaak,,Synth Pop,4106,3,En toch wakker - album trailer,Australiano,1.34
16900,3846,Unknown questions,4650,Datapanik,,Experimental Pop,1209,1,Spil,Alemão,0.71
16901,3846,Unknown questions,4650,Datapanik,,Experimental Pop,37177,2,Faerie,Brasileiro,1.09
16902,3846,Unknown questions,4650,Datapanik,,Experimental Pop,1152,3,Concern,Alemão,1.02
16903,3846,Unknown questions,4650,Datapanik,,Experimental Pop,1018,4,Any questions about that,Português,1.17
16904,3846,Unknown questions,4650,Datapanik,,Experimental Pop,780,5,Jack Bral,Mexicano,0.99
16905,3846,Unknown questions,4650,Datapanik,,Experimental Pop,1285,6,Dear Mae,Mexicano,1.24
16906,3847,First Contact,3209,Happy Elf,,Dance,4170,1,Bingo in the country,Alemão,1.17
16907,3847,First Contact,3209,Happy Elf,,Dance,4098,2,I am falling,Francês,1.03
16908,3847,First Contact,3209,Happy Elf,,Dance,4774,3,I love you,Inglês,1.29
16909,3847,First Contact,3209,Happy Elf,,Dance,3797,4,Bright normal deep,Italiano,1.31
16910,3848,Sputnik in love,1790,"Roy ""Chicky"" Arad",,Synth Pop,1310,1,Sputnik in love,Chinês,1.19
16911,3848,Sputnik in love,1790,"Roy ""Chicky"" Arad",,Synth Pop,1012,2,Armadillo,Indiano,1.28
16912,3848,Sputnik in love,1790,"Roy ""Chicky"" Arad",,Synth Pop,755,3,The Salvador,Italiano,0.98
16913,3848,Sputnik in love,1790,"Roy ""Chicky"" Arad",,Synth Pop,617,4,Transvestite me,Indiano,0.91
16914,3848,Sputnik in love,1790,"Roy ""Chicky"" Arad",,Synth Pop,1174,5,Childhood and a mountain,Australiano,1.3
16915,3848,Sputnik in love,1790,"Roy ""Chicky"" Arad",,Synth Pop,2050,6,America America,Japonês,1.07
16916,3848,Sputnik in love,1790,"Roy ""Chicky"" Arad",,Synth Pop,836,7,Queen of voodoo,Indiano,0.86
16917,3848,Sputnik in love,1790,"Roy ""Chicky"" Arad",,Synth Pop,805,8,Saltar en al aire,Australiano,1.29
16918,3848,Sputnik in love,1790,"Roy ""Chicky"" Arad",,Synth Pop,851,9,Tel Aviv,Americano,0.9
16919,3848,Sputnik in love,1790,"Roy ""Chicky"" Arad",,Synth Pop,1421,10,Look at the sky,Chinês,1.11
16920,3848,Sputnik in love,1790,"Roy ""Chicky"" Arad",,Synth Pop,1064,11,I don't,Alemão,1.05
16921,3848,Sputnik in love,1790,"Roy ""Chicky"" Arad",,Synth Pop,873,12,Rokenrolla star,Português,1.04
16922,3848,Sputnik in love,1790,"Roy ""Chicky"" Arad",,Synth Pop,1107,13,Plastic art,Canadiano,1.34
16923,3848,Sputnik in love,1790,"Roy ""Chicky"" Arad",,Synth Pop,1053,14,Bangalore,Espanhol,1.34
16924,3848,Sputnik in love,1790,"Roy ""Chicky"" Arad",,Synth Pop,1324,15,Love you so much,Italiano,1.27
16925,3848,Sputnik in love,1790,"Roy ""Chicky"" Arad",,Synth Pop,1104,16,Lousy weekend,Brasileiro,0.96
16926,3848,Sputnik in love,1790,"Roy ""Chicky"" Arad",,Synth Pop,1565,17,C'mon and love me,Australiano,1.01
16927,3849,Barking At The Wrong Tree,4651,Claudio NuÃ±ez,,Improv,6683,1,Free Improvisation I,Japonês,0.82
16928,3849,Barking At The Wrong Tree,4651,Claudio NuÃ±ez,,Improv,4739,2,Free Improvisation II,Canadiano,1.22
16929,3849,Barking At The Wrong Tree,4651,Claudio NuÃ±ez,,Improv,6664,3,Afterthought,Americano,1.09
16930,3850,Liminal Spaces,4653,Liminal Spaces,,Talk Radio,2065,0,Open Session,Americano,1.16
16931,3851,Live at WFMU on Choking on Cufflinks 7/18/09,4654,City Center,7/18/2009,Experimental Pop,235,6,Thaw,Canadiano,1.35
16932,3851,Live at WFMU on Choking on Cufflinks 7/18/09,4654,City Center,7/18/2009,Experimental Pop,296,1,Soft Marauders,Brasileiro,1.22
16933,3851,Live at WFMU on Choking on Cufflinks 7/18/09,4654,City Center,7/18/2009,Experimental Pop,542,2,Raindrop / Teardrop,Francês,0.94
16934,3851,Live at WFMU on Choking on Cufflinks 7/18/09,4654,City Center,7/18/2009,Experimental Pop,421,3,Cookies,Australiano,1.01
16935,3851,Live at WFMU on Choking on Cufflinks 7/18/09,4654,City Center,7/18/2009,Experimental Pop,320,4,Open/House,Indiano,1.1
16936,3851,Live at WFMU on Choking on Cufflinks 7/18/09,4654,City Center,7/18/2009,Experimental Pop,435,5,Cops Don't Care,Canadiano,1.28
16937,3852,Human Sweat Demo,4652,Hunted Creatures,,Drone,2877,1,Lost in Nunavet (Sample),Inglês,1.11
16938,3852,Human Sweat Demo,4652,Hunted Creatures,,Drone,2081,2,Strobe Flowers Bloom,Australiano,0.92
16939,3852,Human Sweat Demo,4652,Hunted Creatures,,Drone,2168,3,Fields 1,Italiano,1.05
16940,3852,Human Sweat Demo,4652,Hunted Creatures,,Drone,1920,4,Fields 2,Inglês,0.74
16941,3852,Human Sweat Demo,4652,Hunted Creatures,,Drone,2252,5,Fields 3,Brasileiro,1.38
16942,3852,Human Sweat Demo,4652,Hunted Creatures,,Drone,2442,6,Fields 4,Chinês,1.4
16943,3852,Human Sweat Demo,4652,Hunted Creatures,,Drone,1646,7,1915,Brasileiro,1.21
16944,3852,Human Sweat Demo,4652,Hunted Creatures,,Drone,2312,8,Ode to Jinx,Italiano,1.19
16949,3854,The Essential Pachmann,4657,Vladimir de Pachmann,,Classical,9497,1,Chopin, Barcarolle,Inglês,1.29
16958,1276,Live at WFMU on Scott's Show on 5/2/2005,891,Jennifer Gentle,,Pop,278,3,Wondermarsh,Mexicano,0.87
16960,1276,Live at WFMU on Scott's Show on 5/2/2005,891,Jennifer Gentle,,Pop,297,5,Universal Daughter,Mexicano,1.36
16962,1276,Live at WFMU on Scott's Show on 5/2/2005,891,Jennifer Gentle,,Pop,384,7,I Do Dream You,Português,0.76
16963,1276,Live at WFMU on Scott's Show on 5/2/2005,891,Jennifer Gentle,,Pop,257,8,Locoweed / Nothing Makes Sense,Mexicano,0.73
16970,639,Live at WFMU on Scott's Show on 6/9/2003,891,Jennifer Gentle,06/07/2003,Rock,161,4,Husbands,Brasileiro,1.23
16972,639,Live at WFMU on Scott's Show on 6/9/2003,891,Jennifer Gentle,06/07/2003,Rock,262,1,Loco Weed,Japonês,0.74
16980,3857,Riders on the Conquering Worm,4659,Sileni,,Experimental,1039,1,Riders on the Conquering Worm,Francês,0.73
16981,556,Live at Loren's home studio on Stork's Show on 9/28/1997,1440,Loren MazzaCane Connors,,,548,1,Live Performance,Inglês,1.07
16982,3858,Sounds Of The Ghetto Youth,4660,Har-You Percussion Group,,Jazz,2641,8,Har-You Theme,Australiano,0.87
16983,3858,Sounds Of The Ghetto Youth,4660,Har-You Percussion Group,,Jazz,9187,5,Welcome To The Party,Chinês,1.13
16985,3856,BartÃ³k in the Desert,4658,IrÃ©n Marik,,Classical,5844,1,Debussy, Cloches a Travers les Feuilles,Chinês,0.72
16987,3859,Rediscovered Master,4664,Madeleine de ValmalÃ¨te,,Classical,4919,1,Mussorgsky, Gopak,Brasileiro,1.25
16988,3860,Cave Rock,4666,Cromagnon,,Experimental,718,7,Toth, Scribe I,Italiano,1.4
16989,3861,Schubert Recital,4668,Mieczyslaw Horszowski,,Classical,8037,1,Schubert, Sonata in B flat, Scherzo,Japonês,1.29
16992,3864,In Sound and Thought,4671,Samuil Feinberg,,Classical,8141,1,Bach-Feinburg, Prelude in E,Inglês,0.82
16994,3865,Christmas 2008,4656,Tusk Lord,,Lo-Fi,4917,1,First Christmas Song,Brasileiro,1.34
16995,3865,Christmas 2008,4656,Tusk Lord,,Lo-Fi,5524,2,Second Christmas Song,Canadiano,0.7
16997,3865,Christmas 2008,4656,Tusk Lord,,Lo-Fi,4464,3,Third Christmas Song,Francês,1.17
16998,3866,Fantastic Voyagers (Volume 2),4656,Tusk Lord,,,1154,0,Woodgrain,Português,0.79
16999,3867,Circuits of Steel (Volume 2),4656,Tusk Lord,,,540,0,The Skull Lung,Australiano,0.87
17000,3868,Summer 2008,4656,Tusk Lord,,Folk,759,1,Meeting Blood Sentinels I,Russo,1.07
17001,3868,Summer 2008,4656,Tusk Lord,,Folk,434,2,Feline Friends,Australiano,1.38
17002,3868,Summer 2008,4656,Tusk Lord,,Folk,624,3,Blues,Alemão,1.07
17003,3868,Summer 2008,4656,Tusk Lord,,Folk,2070,4,Pure Imagination,Italiano,0.8
17004,3868,Summer 2008,4656,Tusk Lord,,Folk,388,5,SBS,Australiano,1.28
17005,3868,Summer 2008,4656,Tusk Lord,,Folk,373,6,Hewed Oak,Indiano,1.31
17006,3868,Summer 2008,4656,Tusk Lord,,Folk,1145,7,Knife of the Creeps,Brasileiro,0.95
17007,3868,Summer 2008,4656,Tusk Lord,,Folk,1165,8,Day Hike (Quartet),Russo,0.71
17008,3868,Summer 2008,4656,Tusk Lord,,Folk,254,9,Meeting Blood Sentinels II,Inglês,1.16
17009,3868,Summer 2008,4656,Tusk Lord,,Folk,380,10,Yellowjacket Fear,Chinês,1.21
17010,3868,Summer 2008,4656,Tusk Lord,,Folk,852,11,May,Mexicano,0.8
17011,3868,Summer 2008,4656,Tusk Lord,,Folk,336,12,Pick Up,Italiano,0.79
17012,3868,Summer 2008,4656,Tusk Lord,,Folk,217,13,Blues (Live),Canadiano,1.12
17013,3868,Summer 2008,4656,Tusk Lord,,Folk,298,14,Kraken (Live),Alemão,0.77
17014,3868,Summer 2008,4656,Tusk Lord,,Folk,230,15,Gomapile,Mexicano,1.04
17015,3868,Summer 2008,4656,Tusk Lord,,Folk,242,16,Gray Corner (Live),Canadiano,0.99
17016,3868,Summer 2008,4656,Tusk Lord,,Folk,329,17,Familiar Trails II,Mexicano,0.77
17017,3868,Summer 2008,4656,Tusk Lord,,Folk,614,18,Don't Come in the Car,Espanhol,0.82
17018,3868,Summer 2008,4656,Tusk Lord,,Folk,870,19,Ski Mask,Indiano,1.08
17019,3868,Summer 2008,4656,Tusk Lord,,Folk,384,20,Pacifist,Inglês,0.94
17020,3868,Summer 2008,4656,Tusk Lord,,Folk,361,21,Hewed Redwood II,Francês,0.83
17021,3869,Split with Jake Vida,4656,Tusk Lord,,Folk,1100,0,Tidal Bore,Alemão,1.38
17022,3870,Savage Mining,4656,Tusk Lord,,Experimental,944,1,Headless Poacher,Japonês,0.92
17023,3870,Savage Mining,4656,Tusk Lord,,Experimental,1221,2,Returned Land,Canadiano,1.13
17024,3870,Savage Mining,4656,Tusk Lord,,Experimental,985,3,Day Hike,Americano,0.98
